ROI_ID,ROI_Name,Clean_Name,Mean_Value,t_stat,p_value,Significant,LOOV_Mean,LOOV_Std,Bootstrap_Mean,Bootstrap_CI_Lower,Bootstrap_CI_Upper,Y_Coordinate,Anatomical_Division
b'17Networks_RH_DefaultB_PFCv_1',Wang_b'17Networks_RH_DefaultB_PFCv_1',b'17Networks_RH_DefaultB_PFCv_1',0.0,,,False,0.0,0.0,0.0,0.0,0.0,47,Frontal
b'17Networks_RH_DefaultB_PFCd_1',Wang_b'17Networks_RH_DefaultB_PFCd_1',b'17Networks_RH_DefaultB_PFCd_1',1.1463544336501292,25.97654324594591,2.3817530893002314e-112,True,1.1463544336501295,0.001445538292678517,1.1463544336501292,1.05411769765935,1.135877875623105,47,Frontal
b'17Networks_RH_SalVentAttnB_PFCl_1',Wang_b'17Networks_RH_SalVentAttnB_PFCl_1',b'17Networks_RH_SalVentAttnB_PFCl_1',6.388208079798632,142.48969676259924,0.0,True,6.388208079798632,0.001399657936657543,6.388208079798632,6.327818484456249,6.445500232474704,47,Frontal
b'17Networks_RH_DefaultA_PFCm_3',Wang_b'17Networks_RH_DefaultA_PFCm_3',b'17Networks_RH_DefaultA_PFCm_3',0.2091011693106513,10.566802131433404,3.4304359948604865e-25,True,0.2091011693106513,0.0005205697917792744,0.2091011693106513,0.1704449595428742,0.22146955441220242,47,Frontal
b'17Networks_RH_SalVentAttnB_PFCmp_1',Wang_b'17Networks_RH_SalVentAttnB_PFCmp_1',b'17Networks_RH_SalVentAttnB_PFCmp_1',2.049808632734226,69.73189765113747,8.020449769124894e-300,True,2.049808632734226,0.0011665274723663952,2.049808632734226,2.0329945383592793,2.1003073311985836,47,Frontal
b'17Networks_RH_DefaultA_PFCm_1',Wang_b'17Networks_RH_DefaultA_PFCm_1',b'17Networks_RH_DefaultA_PFCm_1',0.13163108649275712,7.257773238069947,1.2459057205589796e-12,True,0.13163108649275712,0.0007466706237316818,0.13163108649275712,0.08362864343754534,0.1511587698832547,47,Frontal
b'17Networks_RH_DefaultA_PFCd_1',Wang_b'17Networks_RH_DefaultA_PFCd_1',b'17Networks_RH_DefaultA_PFCd_1',2.152585505304282,46.881315576097904,8.801678343334316e-192,True,2.152585505304282,0.0019832534865388118,2.152585505304282,2.0584909794021966,2.2071737501273287,47,Frontal
b'17Networks_RH_ContB_PFCld_3',Wang_b'17Networks_RH_ContB_PFCld_3',b'17Networks_RH_ContB_PFCld_3',0.9727099575850995,24.806823026914202,2.79852390213358e-87,True,0.9727099575850996,0.001814486632608727,0.9727099575850995,0.8841321827128834,1.012734011132699,47,Frontal
b'17Networks_RH_ContB_PFCmp_1',Wang_b'17Networks_RH_ContB_PFCmp_1',b'17Networks_RH_ContB_PFCmp_1',0.18104743278018626,10.238965894101629,3.062620200148895e-23,True,0.1810474327801862,0.0006163627114447903,0.18104743278018626,0.16512232476508645,0.20522634081082258,47,Frontal
b'17Networks_RH_ContB_PFClv_1',Wang_b'17Networks_RH_ContB_PFClv_1',b'17Networks_RH_ContB_PFClv_1',0.20289762910428297,8.74124226081903,9.794883072041048e-18,True,0.2028976291042829,0.0007395809229510105,0.20289762910428297,0.1791119034957903,0.23018291914158992,47,Frontal
b'17Networks_RH_ContB_PFCld_2',Wang_b'17Networks_RH_ContB_PFCld_2',b'17Networks_RH_ContB_PFCld_2',0.21874920866052666,12.087696660902001,1.121721460535707e-31,True,0.21874920866052663,0.0005451451346837947,0.21874920866052666,0.16817047551222092,0.2338341530666875,47,Frontal
b'17Networks_RH_ContB_PFCld_1',Wang_b'17Networks_RH_ContB_PFCld_1',b'17Networks_RH_ContB_PFCld_1',1.9872439910947135,29.735734393592967,5.4857928318273626e-108,True,1.9872439910947135,0.0031609582667754153,1.9872439910947135,1.9283040232630797,2.0701132413051355,47,Frontal
b'17Networks_RH_ContA_PFCl_2',Wang_b'17Networks_RH_ContA_PFCl_2',b'17Networks_RH_ContA_PFCl_2',0.07510099285435803,5.311613124835853,1.3180650883218719e-07,True,0.07510099285435803,0.00042944208435467346,0.07510099285435803,0.042922646624762494,0.10888595361490444,47,Frontal
b'17Networks_RH_ContA_PFCl_1',Wang_b'17Networks_RH_ContA_PFCl_1',b'17Networks_RH_ContA_PFCl_1',0.0,,,False,0.0,0.0,0.0,0.0,0.0,47,Frontal
b'17Networks_RH_ContA_PFCd_1',Wang_b'17Networks_RH_ContA_PFCd_1',b'17Networks_RH_ContA_PFCd_1',1.401293973872084,26.270273167873164,2.219239422377381e-103,True,1.401293973872084,0.002121808214672212,1.401293973872084,1.2999237570948072,1.4840910238551528,47,Frontal
b'17Networks_RH_DefaultA_PFCm_2',Wang_b'17Networks_RH_DefaultA_PFCm_2',b'17Networks_RH_DefaultA_PFCm_2',1.6811699264337479,22.3885832821143,2.3725857218590933e-43,True,1.6811699264337479,0.007063920093410161,1.6811699264337479,1.572829782245376,1.7810658414096743,47,Frontal
b'17Networks_RH_ContB_PFClv_2',Wang_b'17Networks_RH_ContB_PFClv_2',b'17Networks_RH_ContB_PFClv_2',4.325205614648205,68.1261504118474,0.0,True,4.325205614648204,0.002251693865846493,4.325205614648205,4.260937556490331,4.37998897199825,47,Frontal
